o_zone_id,d_zone_id,dist_km,volume
0,155,116.93578082741189,0.00014539457791532692
0,156,123.94962661458337,0.00016190705277559485
0,157,131.14859589148836,3.389492637733273e-05
0,158,138.50382105913857,4.8828641391573956e-06
0,159,145.9916825879416,3.275161425138531e-06
0,160,76.86363203673227,0.024176558060544785
0,161,77.3403489341802,0.04927883355020578
0,162,78.75318695744359,0.10957802007869111
0,163,81.05320743468485,0.09270386288965289
0,164,84.16770921403393,0.04802692299215195
0,165,88.01026440211855,0.03881091202047871
0,166,92.49017302101282,0.023938220109476542
0,167,97.51963467869687,0.02030326935875567
0,168,103.01818844264267,0.01323337205444119
0,169,108.9148079897138,0.0024889323299899443
0,170,115.148352523157,0.0005996990548165425
0,171,121.66704284937742,0.00024704436475913796
0,172,128.42746233877165,0.0001258708926799791
0,173,135.39340197226278,1.6033983676194614e-05
0,174,142.5347283043239,5.190540998843079e-06
0,175,149.82636025046617,3.5789249785917143e-06
0,176,84.54999524040656,0.00783182447645872
0,177,84.98391556093455,0.03517369145917494
0,178,86.27258245439883,0.03127984868282083
0,179,88.37861331079294,0.03374980373331358
0,180,91.24542777079576,0.020331735050562034
0,181,94.80403233177638,0.019769954747941826
0,182,98.97983752116996,0.008235754426039365
0,183,103.69830584656073,0.006499957159737835
0,184,108.88891187305887,0.005219047077982
0,185,114.48745348133113,0.0012723393973060391
0,186,120.43705184182222,0.00012008535466534565
0,187,126.688253531113,8.812482679596947e-05
0,188,133.1985975445354,8.830816883557335e-05
0,189,139.93191480344396,3.3968224486988464e-05
0,190,146.8575349618562,2.665315802764828e-06
0,191,153.94950305408057,1.5774973956022187e-06
0,192,92.23635844409154,0.009079096019315702
0,193,92.63456440560758,0.003200058514625254
0,194,93.8190417028948,0.005185222286219278
0,195,95.76061751675226,0.007312831387477904
0,196,98.41449145947044,0.004570518380196678
0,197,101.7249283143566,0.003417335209445335
0,198,105.63021430875189,0.0035973701561860323
0,199,110.06704779915268,0.0011734441355717782
0,200,114.97390544665154,0.001540968791039616
0,201,120.29328007714089,0.00046115044326285504
0,202,125.97292209082751,0.00016859288846178907
0,203,131.96632009257624,6.55752447062889e-05
0,204,138.23266565076207,2.912168016123515e-05
0,205,144.73650767161428,1.6709836851794e-05
0,206,151.4472477618027,1.661480076757517e-06
0,207,158.33857767065166,3.4224937183490866e-07
0,208,99.92272164771956,0.0033931141476481034
0,209,100.29067468588676,0.0022525774777656074
0,210,101.38652160928224,0.001797911794640487
0,211,103.18707363234012,0.0024186608508582714
0,212,105.656307879687,0.00010836099290452328
0,213,108.74868331501364,0.001905265210316896
0,214,112.41278362803702,0.0012673696870178007
0,215,116.59471804145595,0.0006200782496145528
0,216,121.24091126447048,0.0002958003681989655
0,217,126.30013491916547,5.47036965652081e-05
0,218,131.72480411835076,0.00011204453263095013
0,219,137.4716606563357,3.237214599963173e-05
0,220,143.50199816688877,1.7227750757026665e-05
0,221,149.7815773542307,4.321441781511523e-06
0,222,156.2803526080108,8.050662521585864e-07
0,223,162.97209972930375,2.507453706295029e-07
0,224,107.6090848514028,0.0014915787293099943
0,225,107.95108439963523,0.0013411341267822816
0,226,108.97064291502299,0.0014833674646420392
0,227,110.64903155294499,0.000430207645698858
0,228,112.95688507433854,0.0001372933590981121
0,229,115.8565914951679,0.0011022595545647465
0,230,119.30500190673992,0.00020957839404200254
0,231,123.25606852101625,0.00015806597586066266
0,232,127.663127098477,8.980944735241143e-05
0,233,132.48067614254768,1.8365480769292823e-05
0,234,137.66562467063702,1.8821442784589855e-05
0,235,143.1780608793432,7.910050852439127e-06
0,236,148.98163397759075,3.108794304470033e-06
0,237,155.04365051688737,1.613957511579335e-06
0,238,161.33497712787585,4.559779410005719e-07
0,239,167.82982400223597,8.469489453065955e-08
0,240,115.29544805508624,0.0002998567607175234
0,241,115.61493893497592,0.0003958631746587541
0,242,116.5681575126392,2.9328935243034134e-05
0,243,118.13976436213983,0.0001450215568788409
0,244,120.30552606584529,0.00023372199900797557
0,245,123.03406865955053,0.00025072423693045515
0,246,126.28891814300496,5.1499603034333903e-05
0,247,130.03055589901055,4.572641900247021e-05
0,248,134.21827484565193,1.4577434651150407e-05
0,249,138.81170571461544,1.6419115502541145e-05
0,250,143.77196419270769,4.38512526685678e-06
0,251,149.06243168320594,1.529080097299293e-06
0,252,154.6492198717735,1.038046889286213e-06
0,253,160.50138505771005,1.2787157661002971e-06
0,254,166.59095880358268,2.025532345704275e-06
0,255,172.8928534723761,1.5846530020186737e-07
1,0,8.54295575697721,23.567151820555008
1,1,0.0,0.0
1,2,8.54295575697721,0.0
1,3,17.085910105548702,9.143018469836724
1,4,25.628861639405308,62.72525667318082
1,5,34.17180895010103,14.873612040808885
1,6,42.71475063020458,4.107805708436869
1,7,51.257685271879296,7.639188346300565
1,8,59.800611467573056,5.2878979115092335
1,9,68.34352780952129,1.2356261146718377
1,10,76.88643288992408,0.3767441186979298
1,11,85.42932530079786,0.11171067298330659
1,12,93.97220363447624,0.01527469359976298
1,13,102.51506648297446,0.0010711998636792075
1,14,111.05791243837139,0.000458107841495651
1,15,119.60074009256992,8.48708689059372e-05
1,16,11.494152690559092,0.0
1,17,7.686363203268557,206.6488808919294
1,18,11.494152690559092,12.260138322004263
1,19,18.740907085612612,72.84964723936953
1,20,26.765615854934598,36.43342700789106
1,21,35.03776658136301,20.503584076491197
1,22,43.416148456771054,13.00840690046861
1,23,51.84928484696687,7.617622703268237
1,24,60.31420840530405,5.186532132902767
1,25,68.7991824912839,1.9471448127318869
1,26,77.29759987374251,0.3259620975887112
1,27,85.80546149942532,0.20280705006383126
1,28,94.32020689799704,0.013092936779905359
1,29,102.84012133287335,0.0019553871647829085
1,30,111.36401347606581,0.0010174710748166202
1,31,119.89102991179308,5.0393840944725236e-05
1,32,17.590033737579965,15.268104068590175
1,33,15.372726407538652,273.267819346693
1,34,17.590033737579965,160.5302655764519
1,35,22.992932565586777,179.30267965790054
1,36,29.90179854960983,77.55277407451021
1,37,37.49315767707519,24.14014844367689
1,38,45.42612200447551,10.272677500137135
1,39,53.54908204619618,9.194295804513786
1,40,61.78714451796447,3.6157220383279034
1,41,70.09973648791805,1.1802814654710794
1,42,78.46316939960347,0.4820278178195322
1,43,86.86275439819619,0.1148096303525387
1,44,95.28892691285937,0.005821117172595772
1,45,103.73520336059461,0.0032259545328264367
1,46,112.19703859800259,0.0036891109399519364
1,47,120.67115460714066,0.00042057708233692867
1,48,24.593969087253893,11.629353888026637
1,49,23.05908961107314,66.02818232108423
1,50,24.593969087253893,165.1555950300461
1,51,28.710422721909158,438.4247238588854
1,52,34.496327951400794,120.8023011497303
1,53,41.255155843496624,28.508186959204522
1,54,48.58252527414753,25.504453621531685
1,55,56.25671378536701,6.453395049588176
1,56,64.15337565766195,2.532605029385112
1,57,72.19954588546715,0.5516986678029687
1,58,80.35031786179219,0.3530471230284388
1,59,88.57681557195998,0.09104825330363343
1,60,96.85974160952155,0.004677114884352482
1,61,105.18576157214788,0.0008488240186083591
1,62,113.54539106951606,0.0012800163170951161
1,63,121.93171258279276,0.00017637366379224438
1,64,31.913596347524702,46.30739364646589
1,65,30.745452814865416,9.39942769257178
1,66,31.913596347524702,114.53839001485012
1,67,35.18610340848353,149.747175080988
1,68,40.0504113457339,61.97781936887369
1,69,46.0043271901455,25.434710193227914
1,70,52.67968822796785,10.919754256910444
1,71,59.83551882421048,4.564929555142945
1,72,67.31877061641084,1.7086102575860758
1,73,75.03153752000783,0.6597591660955177
1,74,82.90978730520736,0.22530080509517025
1,75,90.91050373195142,0.05799589076464149
1,76,99.00399631654447,0.014610719459362117
1,77,107.16924287991408,0.00022835441179446005
1,78,115.39100738945248,0.0005480784450329144
1,79,123.65801223825478,0.00023171232404025743
1,80,39.37324263962938,0.4509664209476811
1,81,38.43181601849366,2.5329597188329194
1,82,39.37324263962938,50.152088466735854
1,83,42.07131384442503,58.88470920123938
1,84,46.219411258004754,23.46253942493867
1,85,51.46812200039266,15.407881257866181
1,86,57.51691863840057,6.148957224120886
1,87,64.13983621038103,3.273013088743639
1,88,71.17678719056394,1.0516714382038386
1,89,78.5165246640461,0.6118849296915976
1,90,86.08162814282797,0.20428144440572676
1,91,93.81759108713683,0.04146142329732172
1,92,101.6854208730014,0.020594983681296537
1,93,109.65673240645766,0.0014570883618105805
1,94,117.71049965829044,0.0005489828690614495
1,95,125.83088621723235,5.759108023403338e-05
1,96,46.90615234551218,4.300424262873312
1,97,46.11817922197469,3.473834339890352
1,98,46.90615234551218,19.223616554437932
1,99,49.19440109854193,19.39565438028512
1,100,52.7881826386979,13.412759907577847
1,101,57.44298277190917,9.720421307025296
1,102,62.923770513289355,7.33818788939415
1,103,69.0340906674361,2.4476142814465476
1,104,75.62149218744688,1.286798860259774
1,105,82.57186866076358,0.35399933393270155
1,106,89.80097548819649,0.05039018712709279
1,107,97.24666771980621,0.030049403473366796
1,108,104.86281580712105,0.0044976828265868565
1,109,112.61483679018545,0.0019371190653321173
1,110,120.47650087629327,0.00026374416309595043
1,111,128.42766968137232,0.00010236014123017453
1,112,54.481944785012274,1.0911668298767974
1,113,53.80454242569143,1.8898562942081214
1,114,54.481944785012274,4.546102227629974
1,115,56.46541264885004,8.075023231063499
1,116,59.624744836321156,3.933810951082219
1,117,63.78545431927183,4.895195392668554
1,118,68.76601231471041,2.5311076396420273
1,119,74.40195271994634,2.1104498300086334
1,120,80.55583166313156,1.0283457901656587
1,121,87.1179554917468,0.2568133428998049
1,122,94.00286333785277,0.05057964728112671
1,123,101.14465702359468,0.01040227444526555
1,124,108.49261380058147,0.0010387188964179298
1,125,116.00756065473139,0.0025795328352853563
1,126,123.65905218414996,0.0005367779373601037
1,127,131.4232370296548,0.0001545330677723294
1,128,62.084923894763534,0.47801413947704596
1,129,61.490905629420034,0.8925431274695904
1,130,62.084923894763534,2.6850969813888192
1,131,63.833820401777075,4.187705704142753
1,132,66.64673951877161,1.5736443539152454
1,133,70.39624507841916,1.2337622564948731
1,134,74.94188809849682,1.2400858106336734
1,135,80.14832045552636,1.4860950916423028
1,136,85.89546459265672,0.8024348682217559
1,137,92.08213002546104,0.16256046132864344
1,138,98.62563589099705,0.0361515916678444
1,139,105.45957606012315,0.004577289784072975
1,140,112.53104526703207,0.0019656425292076817
1,141,119.7979839283142,0.001015166630670232
1,142,127.22689770936019,0.00015567986802073533
1,143,134.79100341194743,0.00018250821248879312
1,144,69.7061943463507,0.3174378243894975
1,145,69.17726883304611,0.63157906687785
1,146,69.7061943463507,1.3316197287838947
1,147,71.26942194139782,1.4910848912099997
1,148,73.80125541868786,1.0095840770414721
1,149,77.20646142017982,0.5344013366928297
1,150,81.37547125476226,0.49931356371679236
1,151,86.19752771486934,0.5883551296804124
1,152,91.56951757316362,0.2570676053703663
1,153,97.40048766319347,0.0665525944120867
1,154,103.61297416910051,0.027758044699492418
1,155,110.14243504477267,0.0014658801270723252
1,156,116.93578082741189,0.0016771844709086033
1,157,123.9496266146197,0.00035918909264379665
1,158,131.14859589148836,5.274649320928024e-05
1,159,138.50382105917112,3.596004482468985e-05
1,160,77.34034893423846,0.09954451651633621
1,161,76.86363203667365,0.22820304525379442
1,162,77.34034893423846,0.569500259662596
1,163,78.75318695738638,0.5374682551740944
1,164,81.05320743474046,0.3078402175091701
1,165,84.16770921398039,0.2721109452960701
1,166,88.01026440216975,0.18154061157359358
1,167,92.4901730209641,0.16475277735422844
1,168,97.51963467874307,0.113765836458887
1,169,103.01818844264267,0.02247115628204513
1,170,108.91480798967241,0.005643435743758046
1,171,115.14835252319612,0.002407753603648255
1,172,121.66704284934039,0.001263765625628603
1,173,128.42746233880672,0.00016510121786008885
1,174,135.3934019722295,5.4610730109323064e-05
1,175,142.5347283043555,3.835605187211915e-05
1,176,84.98391556088153,0.03241762349684222
1,177,84.54999524045985,0.1620255884262525
1,178,84.98391556088153,0.16009420098622057
1,179,86.27258245439883,0.1910394700005509
1,180,88.37861331079294,0.12639613450120799
1,181,91.24542777084515,0.1338364036455779
1,182,94.80403233172885,0.06015667384983959
1,183,98.97983752121547,0.050758539898576094
1,184,103.69830584651727,0.04319468772117331
1,185,108.88891187305887,0.011072470637444883
1,186,114.48745348133113,0.001091161399590614
1,187,120.43705184178481,0.0008310130026824066
1,188,126.688253531113,0.0008597042732140255
1,189,133.1985975445354,0.0003398794945362116
1,190,139.93191480347616,2.7306404321951793e-05
1,191,146.8575349618255,1.649531281518481e-05
1,192,92.63456440560758,0.037746412329633584
1,193,92.23635844409154,0.01467603487617998
1,194,92.63456440560758,0.026199460650691342
1,195,93.8190417028948,0.040562148279253446
1,196,95.76061751675226,0.027676430069925446
1,197,98.41449145947044,0.02243647053672922
1,198,101.7249283143566,0.02541368936495512
1,199,105.63021430875189,0.008850534476012096
1,200,110.06704779915268,0.012314881381177097
1,201,114.97390544665154,0.0038772959019068355
1,202,120.29328007714089,0.0014817614264910947
1,203,125.97292209082751,0.0005990212673183663
1,204,131.96632009257624,0.0002751049190410873
1,205,138.23266565076207,0.0001625313613391655
1,206,144.73650767161428,1.6577023222580377e-05
1,207,151.4472477618027,3.4913524734700834e-06
1,208,100.29067468588676,0.014159668638112022
1,209,99.92272164771956,0.010292218636541523
1,210,100.29067468588676,0.008985513713199063
1,211,101.38652160928224,0.013184149101427928
1,212,103.18707363234012,0.0006413903520421459
1,213,105.656307879687,0.012176911431618753
1,214,108.74868331501364,0.008690861193593722
1,215,112.41278362803702,0.004532076189673208
1,216,116.59471804145595,0.002289135166594747
1,217,121.24091126447048,0.000445418692343659
1,218,126.30013491916547,0.0009542761438385419
1,219,131.72480411835076,0.0002868607964904822
1,220,137.4716606563357,0.0001580786876676751
1,221,143.50199816688877,4.08871245424545e-05
1,222,149.7815773542307,7.825200947701753e-06
1,223,156.2803526080108,2.4957453615702313e-06
1,224,107.95108439963523,0.006244412084060708
1,225,107.6090848514028,0.006108164516399747
1,226,107.95108439963523,0.007344045259618749
1,227,108.97064291502299,0.002309986092404143
1,228,110.64903155294499,0.0007966218344538988
1,229,112.95688507433854,0.006879282354196634
1,230,115.8565914951679,0.0013994299350402262
1,231,119.30500190673992,0.0011228513972264956
1,232,123.25606852101625,0.0006748175061298994
1,233,127.663127098477,0.00014514794340853444
1,234,132.48067614254768,0.000155632051438112
1,235,137.66562467063702,6.809681112337309e-05
1,236,143.1780608793432,2.7739307038673413e-05
1,237,148.98163397759075,1.4866290203404045e-05
1,238,155.04365051688737,4.3201889733104455e-06
1,239,161.33497712787585,8.22782704924231e-07
1,240,115.61493893497592,0.0012588242997081819
1,241,115.29544805508624,0.001797950440875933
1,242,115.61493893497592,0.00014402198757539772
1,243,116.5681575126392,0.0007684989385467755
1,244,118.13976436213983,0.001332571321726765
1,245,120.30552606584529,0.0015320994244957357
1,246,123.03406865955053,0.0003357692275006439
1,247,126.28891814300496,0.00031654420821381575
1,248,130.03055589901055,0.00010661022702909211
1,249,134.21827484565193,0.0001262283473716258
1,250,138.81170571461544,3.526932063922237e-05
1,251,143.77196419270769,1.2808356927744329e-05
1,252,149.06243168320594,9.018094722131494e-06
1,253,154.6492198717735,1.1477593484241403e-05
1,254,160.50138505771005,1.8719695344859198e-05
1,255,166.59095880358268,1.5032618529380432e-06
2,0,17.085910105548702,0.0
2,1,8.54295575697721,0.0
2,2,0.0,0.0
2,3,8.54295575697721,0.0
2,4,17.085910105548702,0.0
2,5,25.628861639405308,0.0
2,6,34.17180895010103,0.0
2,7,42.71475063020458,0.0
2,8,51.257685271879296,0.0
2,9,59.800611467573056,0.0
2,10,68.34352780952129,0.0
2,11,76.88643288992408,0.0
2,12,85.42932530079786,0.0
2,13,93.97220363447624,0.0
2,14,102.51506648297446,0.0
2,15,111.05791243837139,0.0
2,16,18.740907085612612,0.0
2,17,11.494152690559092,0.0
2,18,7.686363203268557,0.0
2,19,11.494152690559092,0.0
2,20,18.740907085612612,0.0
2,21,26.765615854934598,0.0
2,22,35.03776658136301,0.0
2,23,43.416148456771054,0.0
2,24,51.84928484696687,0.0
2,25,60.31420840530405,0.0
2,26,68.7991824912839,0.0
2,27,77.29759987374251,0.0
2,28,85.80546149942532,0.0
2,29,94.32020689799704,0.0
2,30,102.84012133287335,0.0
2,31,111.36401347606581,0.0
2,32,22.992932565586777,0.0
2,33,17.590033737579965,0.0
2,34,15.372726407538652,0.0
2,35,17.590033737579965,0.0
2,36,22.992932565586777,0.0
2,37,29.90179854960983,0.0
2,38,37.49315767707519,0.0
2,39,45.42612200447551,0.0
2,40,53.54908204619618,0.0
2,41,61.78714451796447,0.0
2,42,70.09973648791805,0.0
2,43,78.46316939960347,0.0
2,44,86.86275439819619,0.0
2,45,95.28892691285937,0.0
2,46,103.73520336059461,0.0
2,47,112.19703859800259,0.0
2,48,28.710422721909158,0.0
2,49,24.593969087253893,0.0
2,50,23.05908961107314,0.0
2,51,24.593969087253893,0.0
2,52,28.710422721909158,0.0
2,53,34.496327951400794,0.0
2,54,41.255155843496624,0.0
2,55,48.58252527414753,0.0
2,56,56.25671378536701,0.0
2,57,64.15337565766195,0.0
2,58,72.19954588546715,0.0
2,59,80.35031786179219,0.0
2,60,88.57681557195998,0.0
2,61,96.85974160952155,0.0
2,62,105.18576157214788,0.0
2,63,113.54539106951606,0.0
2,64,35.18610340848353,0.0
2,65,31.913596347524702,0.0
2,66,30.745452814865416,0.0
2,67,31.913596347524702,0.0
2,68,35.18610340848353,0.0
2,69,40.0504113457339,0.0
2,70,46.0043271901455,0.0
2,71,52.67968822796785,0.0
2,72,59.83551882421048,0.0
2,73,67.31877061641084,0.0
2,74,75.03153752000783,0.0
2,75,82.90978730520736,0.0
2,76,90.91050373195142,0.0
2,77,99.00399631654447,0.0
2,78,107.16924287991408,0.0
2,79,115.39100738945248,0.0
2,80,42.07131384442503,0.0
2,81,39.37324263962938,0.0
2,82,38.43181601849366,0.0
2,83,39.37324263962938,0.0
2,84,42.07131384442503,0.0
2,85,46.219411258004754,0.0
2,86,51.46812200039266,0.0
2,87,57.51691863840057,0.0
2,88,64.13983621038103,0.0
2,89,71.17678719056394,0.0
2,90,78.5165246640461,0.0
2,91,86.08162814282797,0.0
2,92,93.81759108713683,0.0
2,93,101.6854208730014,0.0
2,94,109.65673240645766,0.0
2,95,117.71049965829044,0.0
2,96,49.19440109854193,0.0
2,97,46.90615234551218,0.0
2,98,46.11817922197469,0.0
2,99,46.90615234551218,0.0
2,100,49.19440109854193,0.0
2,101,52.7881826386979,0.0
2,102,57.44298277190917,0.0
2,103,62.923770513289355,0.0
2,104,69.0340906674361,0.0
2,105,75.62149218744688,0.0
2,106,82.57186866076358,0.0
2,107,89.80097548819649,0.0
2,108,97.24666771980621,0.0
2,109,104.86281580712105,0.0
2,110,112.61483679018545,0.0
2,111,120.47650087629327,0.0
2,112,56.46541264885004,0.0
2,113,54.48194478492957,0.0
2,114,53.80454242569143,0.0
2,115,54.48194478492957,0.0
2,116,56.46541264885004,0.0
2,117,59.62474483624558,0.0
2,118,63.785454319342485,0.0
2,119,68.76601231464488,0.0
2,120,74.40195271994634,0.0
2,121,80.55583166313156,0.0
2,122,87.11795549169508,0.0
2,123,94.00286333785277,0.0
2,124,101.14465702359468,0.0
2,125,108.49261380058147,0.0
2,126,116.00756065469253,0.0
2,127,123.65905218418641,0.0
2,128,63.833820401777075,0.0
2,129,62.084923894763534,0.0
2,130,61.490905629420034,0.0
2,131,62.084923894763534,0.0
2,132,63.833820401777075,0.0
2,133,66.64673951877161,0.0
2,134,70.39624507841916,0.0
2,135,74.94188809849682,0.0
2,136,80.14832045552636,0.0
2,137,85.89546459265672,0.0
2,138,92.08213002546104,0.0
2,139,98.62563589099705,0.0
2,140,105.45957606012315,0.0
2,141,112.53104526703207,0.0
2,142,119.7979839283142,0.0
2,143,127.22689770936019,0.0
2,144,71.26942194139782,0.0
2,145,69.7061943463507,0.0
2,146,69.17726883304611,0.0
2,147,69.7061943463507,0.0
2,148,71.26942194139782,0.0
2,149,73.80125541868786,0.0
2,150,77.20646142017982,0.0
2,151,81.37547125476226,0.0
2,152,86.19752771486934,0.0
2,153,91.56951757316362,0.0
2,154,97.40048766319347,0.0
2,155,103.61297416910051,0.0
2,156,110.14243504473176,0.0
2,157,116.93578082741189,0.0
2,158,123.94962661458337,0.0
2,159,131.14859589148836,0.0
2,160,78.75318695744359,0.0
2,161,77.3403489341802,0.0
2,162,76.86363203673227,0.0
2,163,77.3403489341802,0.0
2,164,78.75318695744359,0.0
2,165,81.05320743468485,0.0
2,166,84.16770921403393,0.0
2,167,88.01026440211855,0.0
2,168,92.49017302101282,0.0
2,169,97.51963467874307,0.0
2,170,103.01818844259893,0.0
2,171,108.9148079897138,0.0
2,172,115.148352523157,0.0
2,173,121.66704284937742,0.0
2,174,128.42746233877165,0.0
2,175,135.39340197226278,0.0
2,176,86.27258245439883,0.0
2,177,84.98391556093455,0.0
2,178,84.54999524040656,0.0
2,179,84.98391556093455,0.0
2,180,86.27258245439883,0.0
2,181,88.37861331079294,0.0
2,182,91.24542777079576,0.0
2,183,94.80403233177638,0.0
2,184,98.97983752116996,0.0
2,185,103.69830584651727,0.0
2,186,108.88891187310026,0.0
2,187,114.48745348133113,0.0
2,188,120.43705184182222,0.0
